Node_ID,Normalized_Trust_Score,Normalized_Engagement_Score
0.0,0.09661835748792269,0.009550975563438173
1.0,2.8985507246376807,6.41679772013434
2.0,0.33816425120772947,3.0840781296355417
3.0,0.09661835748792269,0.009292841088750652
4.0,0.12077294685990336,4.321075088959991
5.0,2.9951690821256034,6.008333211310533
6.0,4.879227053140096,6.5568541304111205
7.0,0.6763285024154589,4.012201142326006
8.0,3.0676328502415453,6.626397328977377
9.0,1.3043478260869568,5.319720885960862
10.0,3.8888888888888884,6.491973353034154
11.0,1.6183574879227052,5.577352550020573
12.0,1.5217391304347825,5.439390998042997
13.0,3.0676328502415457,7.19821121432483
14.0,3.8888888888888884,7.077529947460936
15.0,1.6666666666666665,6.144810682082385
16.0,3.091787439613526,5.525976603205629
17.0,1.6908212560386475,5.039771905090441
18.0,3.1400966183574877,5.0513548344455925
19.0,1.4492753623188406,4.945311324028681
20.0,4.516908212560386,5.7256343958927625
21.0,1.3768115942028984,4.623172643007704
22.0,0.4830917874396134,7.888311672008077
23.0,3.7922705314009657,6.62116528846548
24.0,3.2850241545893715,7.1769755601636716
25.0,2.9468599033816423,4.6654811792224535
26.0,2.463768115942029,6.392216041951653
27.0,6.642512077294685,6.548874680352459
28.0,5.0724637681159415,6.6088502416446815
29.0,5.483091787439614,6.0083435287376865
30.0,0.38647342995169076,1.3815954048363377
31.0,0.48309178743961356,4.446660332103212
32.0,0.19323671497584538,0.018585682177501305
33.0,0.14492753623188406,4.276940285244657
34.0,1.6425120772946857,5.365071576899055
35.0,3.5507246376811588,5.393883162432687
36.0,0.8937198067632849,3.4621459017271423
37.0,1.4975845410628017,4.275404731547517
38.0,4.420289855072463,7.9506327009138795
39.0,5.2898550724637685,6.8415355333339365
40.0,1.328502415458937,5.04627572979495
41.0,2.8260869565217392,6.5588592960224075
42.0,1.3526570048309179,4.405930169668515
43.0,8.381642512077294,7.192980344488344
44.0,5.338164251207728,6.496746784314443
45.0,1.0628019323671496,4.402521168034488
46.0,0.19323671497584538,0.018585682177501305
47.0,3.840579710144927,5.739025724040559
48.0,3.7922705314009657,7.3203469506235885
49.0,1.2077294685990336,5.572023571643937
50.0,4.999999999999999,6.766384943395715
51.0,1.2318840579710144,4.59231582276663
52.0,0.6521739130434782,3.974962265013745
53.0,1.6183574879227052,4.24284295205966
54.0,2.6328502415458934,5.938864706994262
55.0,0.0,0.0
56.0,0.12077294685990336,5.1083175956312425
57.0,1.8599033816425121,5.240011470999775
58.0,0.19323671497584538,0.018585682177501305
59.0,3.840579710144927,5.224007052473124
60.0,2.8502415458937196,6.351458044149981
61.0,2.2463768115942027,4.895225706795997
62.0,5.483091787439614,6.3095546377147835
63.0,0.19323671497584538,1.2897849056415602
64.0,1.6666666666666667,5.276609956031147
65.0,0.19323671497584538,0.01832754770281379
66.0,3.5748792270531395,6.08732604949225
67.0,3.840579710144927,5.586899214643732
68.0,3.115942028985507,6.547343577136354
69.0,6.425120772946859,7.030175758890302
70.0,0.0,0.00025813447468751806
71.0,0.16908212560386474,2.0785424323573483
72.0,4.154589371980676,5.988921521640256
73.0,7.053140096618357,7.299215342353456
74.0,2.0048309178743957,5.078509347890066
75.0,2.6328502415458934,4.702819905449871
76.0,1.256038647342995,4.741680437245389
77.0,7.3429951690821245,6.581525737233223
78.0,3.2850241545893715,5.391581534863809
79.0,4.492753623188404,6.071115488238065
80.0,1.6908212560386475,5.855168538236669
81.0,2.077294685990338,4.523607321920565
82.0,3.2850241545893715,5.524785721749443
83.0,6.376811594202898,7.275665735871668
84.0,0.38647342995169076,6.585709478232298
85.0,3.743961352657004,6.959187551097961
86.0,3.8647342995169076,5.610393776048285
87.0,6.014492753623188,6.3961005569959335
88.0,0.676328502415459,3.66439382084576
89.0,0.0,0.0005162689493750361
90.0,1.9565217391304346,4.199749393021433
91.0,0.09661835748792269,0.009292841088750652
92.0,2.125603864734299,4.774355835801978
93.0,3.188405797101449,6.4378166536979435
94.0,4.178743961352656,5.789503597558295
95.0,2.9468599033816423,6.788310871858995
96.0,1.3768115942028984,4.535905443658179
97.0,0.7971014492753624,3.80425070114142
98.0,2.3671497584541057,5.575462073042907
99.0,0.6763285024154589,5.402056059757604
100.0,0.41062801932367143,3.3943795404334507
101.0,0.6763285024154589,3.506313872672014
102.0,0.41062801932367143,5.481410885283541
103.0,0.4347826086956522,3.5729163956068426
104.0,1.328502415458937,4.575724185571918
105.0,0.33816425120772947,4.136299238703123
106.0,5.942028985507245,6.682295807324053
107.0,4.63768115942029,6.401949475804138
108.0,2.3913043478260865,5.300629393455343
109.0,1.7149758454106279,4.359046749334266
110.0,1.5217391304347825,3.7827998009737285
111.0,4.033816425120772,7.201200772305434
112.0,4.251207729468598,5.91807150655122
113.0,0.19323671497584538,6.859714272603091
114.0,3.743961352657004,6.003412048189459
115.0,7.246376811594202,7.770541321952495
116.0,1.7874396135265698,5.008323329206934
117.0,2.8985507246376807,5.150222537730441
118.0,0.0,0.00025813447468751806
119.0,0.0,0.0
120.0,0.19323671497584538,0.01832754770281379
121.0,2.14975845410628,5.192642028489128
122.0,6.787439613526569,7.372797400582844
123.0,4.033816425120772,7.2973796394604165
124.0,4.589371980676328,6.49798400088626
125.0,1.9806763285024152,4.749766014731364
126.0,3.623188405797101,5.150692691022644
127.0,4.178743961352656,6.295712387772395
128.0,0.9903381642512078,3.2898262720445084
129.0,0.36231884057971014,4.560455161447826
130.0,5.7487922705314,7.133267294408384
131.0,4.1304347826086945,5.923978716443461
132.0,5.289855072463768,6.644572036916393
133.0,1.6666666666666665,4.565960297327695
134.0,0.7971014492753624,3.4607888701994787
135.0,0.8454106280193235,2.942036625245643
136.0,2.753623188405797,4.978881189694849
137.0,2.14975845410628,6.186917715667731
138.0,5.144927536231883,7.029352106412147
139.0,1.2318840579710144,4.844414828020262
140.0,1.256038647342995,2.435099048749565
141.0,2.198067632850241,5.127840459764645
142.0,2.8985507246376807,6.550192642007843
143.0,0.2898550724637681,0.16379454197865376
144.0,5.434782608695652,6.9514756204485835
145.0,1.1111111111111112,4.748115788923755
146.0,3.5265700483091784,7.006292052206477
147.0,3.333333333333333,6.602723079080376
148.0,0.0,0.0
149.0,1.3043478260869563,4.436762523019531
150.0,1.9806763285024152,5.5953164940721765
151.0,0.09661835748792269,0.009292841088750652
152.0,0.33816425120772947,2.079854359724326
153.0,0.19323671497584538,0.01832754770281379
154.0,4.685990338164251,5.7162359625697015
155.0,1.3526570048309179,3.9262672609118026
156.0,5.072463768115942,6.332677944402054
157.0,0.2898550724637681,8.43647664571589
158.0,0.4589371980676328,1.954291078270654
159.0,0.048309178743961345,1.5131611010206778
160.0,2.9951690821256034,6.344803358836311
161.0,3.8888888888888884,5.429457408278856
162.0,0.0,0.0005162689493750361
163.0,3.5265700483091784,5.05086197529308
164.0,0.2898550724637681,2.2781965143348923
165.0,1.4734299516908211,4.392375680285664
166.0,3.2125603864734296,6.528307057085622
167.0,0.38647342995169087,2.8535607255574966
168.0,4.661835748792269,5.906989063509965
169.0,2.342995169082126,4.84578203047729
170.0,3.3574879227053134,5.497109222484187
171.0,6.08695652173913,7.062931409963514
172.0,1.5217391304347825,4.946607257299841
173.0,4.033816425120772,6.356622241600133
174.0,0.6763285024154589,4.029255907064621
175.0,4.1304347826086945,6.7364560448872
176.0,0.6763285024154589,5.975791677157539
177.0,0.7729468599033817,5.085839534113077
178.0,1.2801932367149758,3.6421396215915016
179.0,1.183574879227053,4.775836443725406
180.0,0.0,0.0
181.0,0.09661835748792269,0.009034706614063135
182.0,3.2608695652173907,5.967315140340338
183.0,3.091787439613526,6.474050111519667
184.0,3.0917874396135256,6.218444278126602
185.0,0.2898550724637681,2.5039965074119195
186.0,2.8985507246376807,5.252094116628804
187.0,1.7632850241545892,4.5573264695524545
188.0,0.07246376811594203,1.2861038463364747
189.0,0.7971014492753622,3.097763096139811
190.0,0.19323671497584538,0.01832754770281379
191.0,0.19323671497584538,0.01832754770281379
192.0,2.487922705314009,4.865106110846974
193.0,3.2125603864734296,5.392695564221002
194.0,1.038647342995169,3.4970303591171503
195.0,4.420289855072463,6.117385388543602
196.0,3.3574879227053134,6.68315329582109
197.0,1.6908212560386475,5.0056269484324325
198.0,0.24154589371980673,3.9930508658362434
199.0,0.9903381642512078,3.283400571860332
200.0,0.0,0.00025813447468751806
201.0,4.541062801932367,6.17011086036415
202.0,0.21739130434782605,0.06787975651999731
203.0,1.3526570048309179,3.627744773959328
204.0,0.09661835748792269,0.009292841088750652
205.0,5.048309178743962,6.002405777695664
206.0,2.487922705314009,5.597467763916684
207.0,3.985507246376811,7.816284721124004
208.0,1.4009661835748792,4.138980049885249
209.0,4.323671497584541,5.9718389050418335
210.0,3.333333333333333,5.375916201971484
211.0,2.487922705314009,6.10727978058339
212.0,3.985507246376811,7.421480591950852
213.0,1.4975845410628017,4.6110747345327825
214.0,0.38647342995169076,0.9376203385524733
215.0,2.3671497584541057,5.549862762095178
216.0,0.8695652173913044,3.985405734202272
217.0,4.29951690821256,6.232567045877818
218.0,2.367149758454106,4.33583146658855
219.0,0.12077294685990336,4.658061801416422
220.0,1.3768115942028984,4.39473854936904
221.0,7.560386473429951,6.995850154706898
222.0,3.115942028985507,4.851727015820245
223.0,2.6328502415458934,6.480372293546476
224.0,7.246376811594202,7.478294789887501
225.0,1.3526570048309179,4.848853144976757
226.0,1.400966183574879,3.3148553528435856
227.0,0.09661835748792269,0.009550975563438173
228.0,5.241545893719807,6.324234429008651
229.0,2.5845410628019323,5.037218717864511
230.0,0.9903381642512078,3.5029653142432884
231.0,0.21739130434782605,0.9262534218220065
232.0,0.2898550724637681,1.2974104929543326
233.0,0.14492753623188404,1.1850143680698446
234.0,2.077294685990338,4.044935303346082
235.0,7.487922705314008,7.406906673447152
236.0,6.473429951690821,6.937195325530724
237.0,1.570048309178744,4.297993267225529
238.0,0.0,0.00025813447468751806
239.0,3.043478260869565,6.081878792233312
240.0,0.4347826086956521,3.8315069858547868
241.0,3.2125603864734296,6.795821155168431
242.0,3.840579710144927,5.480437778173755
243.0,0.19323671497584538,0.01806941322812627
244.0,6.690821256038647,6.4768389067292516
245.0,1.4975845410628017,5.616831011739604
246.0,2.922705314009662,6.109920871500348
247.0,3.1400966183574877,5.912839529789415
248.0,2.3188405797101446,5.782012505263524
249.0,0.19323671497584538,0.01832754770281379
250.0,3.333333333333333,6.888314028051958
251.0,1.1835748792270533,4.595047481377815
252.0,4.082125603864734,7.396542760925036
253.0,0.1690821256038647,4.619884541910864
254.0,4.29951690821256,6.080834219913197
255.0,0.6038647342995169,4.943075167844137
256.0,2.4154589371980673,6.150907989960051
257.0,0.07246376811594203,5.335481444944412
258.0,4.154589371980676,7.720586132589662
259.0,2.463768115942029,5.924949571483499
260.0,0.0,0.0005162689493750361
261.0,0.36231884057971014,6.124659409337974
262.0,0.38647342995169076,10.0
263.0,0.19323671497584538,0.01806941322812627
264.0,0.09661835748792269,0.009292841088750652
265.0,2.0289855072463765,5.632442240623222
266.0,5.9178743961352644,6.6764371882063855
267.0,5.8937198067632846,6.693056096798592
268.0,1.4492753623188406,4.385079734982281
269.0,3.768115942028985,5.2260123380675605
270.0,0.0,0.0
271.0,0.38647342995169076,5.278143778548558
272.0,1.570048309178744,4.277289763070378
273.0,3.333333333333333,4.8177641116806385
274.0,1.7632850241545892,5.358411433346835
275.0,1.8357487922705311,5.753135319582309
276.0,1.3526570048309179,4.867512458209266
277.0,0.0,0.0005162689493750361
278.0,2.2222222222222223,6.411501079926826
279.0,5.628019323671497,6.928672403230633
280.0,3.5507246376811588,5.321429570137372
281.0,0.19323671497584538,0.01806941322812627
282.0,2.8502415458937196,6.21890445579296
283.0,4.106280193236715,5.275007516295898
284.0,3.2608695652173907,6.842144539680048
285.0,0.0,0.0
286.0,2.5603864734299515,5.747331428794033
287.0,2.4154589371980673,5.377406756657117
288.0,0.09661835748792269,0.009292841088750652
289.0,1.690821256038647,5.312566635422116
290.0,1.0628019323671496,3.2649099363187752
291.0,4.975845410628018,6.9121037574560065
292.0,3.115942028985507,5.234033634706252
293.0,4.033816425120772,6.232053052517181
294.0,2.7294685990338157,5.10232632994968
295.0,0.8212560386473429,4.4235616955784005
296.0,0.19323671497584538,0.01806941322812627
297.0,5.845410628019324,7.446967655092026
298.0,0.38647342995169076,6.239301746715512
299.0,2.729468599033816,6.363612784703218
300.0,3.043478260869565,5.546613483569509
301.0,5.603864734299516,6.800746863831994
302.0,4.8309178743961345,8.222417704078135
303.0,0.6280193236714977,2.732784965151683
304.0,0.9903381642512078,5.228823599010729
305.0,3.768115942028985,5.770909679723559
306.0,1.6666666666666665,4.746086079695155
307.0,1.1352657004830917,3.7908738904253707
308.0,0.38647342995169076,0.05381806825126204
309.0,0.09661835748792269,0.009550975563438173
310.0,3.5507246376811588,7.128910575086823
311.0,2.5603864734299506,5.993602687519601
312.0,0.33816425120772947,2.441778916591758
313.0,2.8985507246376807,4.9764142446155635
314.0,2.367149758454106,6.022141790334892
315.0,1.4251207729468598,4.457946781950447
316.0,0.7729468599033817,4.425870696856899
317.0,0.0,0.0
318.0,1.9806763285024152,5.632509823340182
319.0,1.2077294685990339,3.090340503739527
320.0,2.6086956521739126,5.69728502439309
321.0,6.304347826086956,7.260070013235856
322.0,4.975845410628018,6.511994227177174
323.0,1.8115942028985508,4.5248106390906
324.0,0.09661835748792269,0.10949606006707654
325.0,2.801932367149758,4.947837776466823
326.0,1.9323671497584538,4.518216214674829
327.0,0.9420289855072462,4.675178639086483
328.0,0.0,0.0005162689493750361
329.0,4.323671497584541,5.5704639356887355
330.0,2.7294685990338157,6.4697245508075785
331.0,0.2898550724637681,8.98373179440788
332.0,0.048309178743961345,4.935705083334897
333.0,2.3188405797101446,5.615751532769238
334.0,3.2367149758454103,5.716196912048376
335.0,3.5748792270531395,6.697644161333874
336.0,2.6328502415458934,6.061975455366522
337.0,3.5507246376811588,6.953874461975346
338.0,5.1932367149758445,5.720508710685299
339.0,2.9951690821256034,4.518777217436355
340.0,2.7777777777777772,6.385461173490941
341.0,0.09661835748792269,0.009292841088750652
342.0,1.1594202898550725,4.4384242606139965
343.0,1.545893719806763,4.65644930744878
344.0,1.9806763285024152,3.8848418701113268
345.0,0.0,0.0005162689493750361
346.0,3.115942028985507,6.464473548281956
347.0,0.2898550724637681,0.7158619996957496
348.0,0.5797101449275363,3.594722200107238
349.0,1.8840579710144925,4.9788505641670255
350.0,0.0,0.0
351.0,0.38647342995169076,2.4904493499709006
352.0,0.6763285024154589,5.489403586680909
353.0,4.879227053140096,6.333928036098171
354.0,2.9468599033816423,4.7612376574967605
355.0,0.4830917874396134,3.537786914984531
356.0,0.7971014492753622,3.8286401821590563
357.0,2.753623188405797,5.036739975771602
358.0,3.8647342995169076,5.2733371186267215
359.0,0.19323671497584538,0.01832754770281379
360.0,3.2367149758454103,4.913065966734336
361.0,0.4347826086956521,3.2901495569309085
362.0,4.999999999999999,6.13018547023902
363.0,3.478260869565217,5.681122571000923
364.0,0.9903381642512078,4.280676297493549
365.0,4.565217391304347,6.449330176169923
366.0,5.338164251207728,6.967761043650424
367.0,1.7149758454106279,4.180717275472568
368.0,0.14492753623188404,4.292321701218454
369.0,0.09661835748792269,0.009292841088750652
370.0,2.294685990338164,6.214347018709681
371.0,1.0144927536231882,3.693382626417808
372.0,1.8357487922705311,4.492346566190491
373.0,1.0869565217391304,4.60797172817074
374.0,2.657004830917874,6.004304168717008
375.0,5.120772946859903,6.354752972840958
376.0,1.5700483091787438,5.021435471237387
377.0,10.0,7.384118346328074
378.0,0.0,0.0
379.0,6.4975845410628015,7.3245280763311245
380.0,0.09661835748792269,0.009034706614063135
381.0,0.2898550724637681,2.349705198194675
382.0,0.2898550724637681,1.2462204330769138
383.0,5.700483091787439,6.837568481228274
384.0,2.8502415458937196,5.0745242641512105
385.0,2.8019323671497585,5.515562011297062
386.0,3.164251207729468,6.891264234622588
387.0,2.077294685990338,4.992497984863187
388.0,3.695652173913043,6.810461966819241
389.0,2.3913043478260865,4.820803551998131
390.0,3.7922705314009657,5.663772339215991
391.0,2.2222222222222223,5.881885046024429
392.0,0.12077294685990336,2.0711315817022657
393.0,5.38647342995169,6.473394325046917
394.0,0.38647342995169076,1.4399990795194697
395.0,1.9323671497584538,4.264898836354205
396.0,0.19323671497584538,0.01832754770281379
397.0,4.927536231884058,6.128158099288829
398.0,1.545893719806763,4.250241021343663
399.0,2.053140096618357,5.476809021474547
400.0,2.9468599033816423,5.498849583678522
401.0,2.294685990338164,4.662602776316582
402.0,2.8502415458937196,5.3402177957135315
403.0,2.5362318840579707,5.2681528881674025
404.0,2.9951690821256034,5.293249498684482
405.0,0.38647342995169076,4.2185015217010955
406.0,0.38647342995169087,3.112364980884187
407.0,1.2318840579710144,4.784951149718835
408.0,0.38647342995169076,2.7134144409684584
409.0,2.077294685990338,4.617756484790136
410.0,0.4589371980676328,4.489288547877982
411.0,1.545893719806763,4.945555478675453
412.0,0.09661835748792269,0.009292841088750652
413.0,3.405797101449275,7.050818178928683
414.0,2.2705314009661834,4.299303132160805
415.0,1.3768115942028987,5.371553194534054
416.0,0.19323671497584538,0.01832754770281379
417.0,1.1352657004830917,5.384895579606166
418.0,2.5603864734299515,6.376748943613554
419.0,4.999999999999999,6.306420863433326
420.0,4.009661835748791,7.363384030681645
421.0,4.3478260869565215,5.818659135062431
422.0,3.5990338164251203,6.856807764399626
423.0,3.091787439613526,6.73158755731485
424.0,5.603864734299516,7.131085502072904
425.0,1.9323671497584538,4.556718766717286
426.0,2.4154589371980673,5.184468393264662
427.0,1.5217391304347825,4.883584418508657
428.0,0.38647342995169087,3.5069448918169255
429.0,1.9323671497584538,4.352907233401618
430.0,2.1739130434782608,4.1899623147506535
431.0,1.8840579710144925,4.928034083648317
432.0,2.657004830917874,6.397646303732001
433.0,4.1304347826086945,5.496308126292841
434.0,3.961352657004831,5.581200062922101
435.0,3.115942028985507,5.476348075285261
436.0,1.9323671497584538,5.555099722486818
437.0,0.09661835748792269,0.009034706614063135
438.0,1.8357487922705311,4.626063010626106
439.0,0.1690821256038647,1.8638648502164807
440.0,0.38647342995169076,8.633924598809257
441.0,2.6811594202898545,4.719105476652731
442.0,2.9468599033816423,5.2041231221106425
443.0,4.999999999999999,6.416756229928317
444.0,1.5942028985507244,4.61183043195312
445.0,5.120772946859903,6.12209143187194
446.0,2.3188405797101446,5.115620474777461
447.0,3.0676328502415457,5.608843575290316
448.0,0.21739130434782605,2.2549776079754746
449.0,2.1497584541062795,4.981071295591927
450.0,1.7149758454106279,4.3782679072913515
451.0,0.2898550724637681,2.3338371722154054
452.0,1.328502415458937,4.33456670626359
453.0,0.5797101449275363,2.4553964756472295
454.0,0.0,0.0
455.0,2.6086956521739126,4.5669443945375585
456.0,2.5845410628019323,5.541360112240325
457.0,0.09661835748792269,0.009034706614063135
458.0,1.9806763285024152,3.4826147249133945
459.0,5.555555555555555,6.0461012352604
460.0,2.6811594202898545,6.629677809507892
461.0,1.5217391304347825,4.423803493774435
462.0,3.381642512077294,5.900179832275454
463.0,2.6328502415458934,5.877737566869816
464.0,1.7391304347826084,4.557511146639766
465.0,1.9082125603864735,4.818928793332939
466.0,2.2705314009661834,5.505710967630845
467.0,3.0676328502415457,5.5195505238519464
468.0,1.5942028985507244,5.392591966855305
469.0,4.66183574879227,6.1060949105409605
470.0,0.09661835748792269,0.009034706614063135
471.0,3.454106280193236,5.1752031114263275
472.0,3.768115942028985,4.549612647639127
473.0,2.51207729468599,6.274472337039195
474.0,1.9806763285024152,3.7959488472316383
475.0,1.6183574879227052,4.23489520197541
476.0,1.8357487922705311,5.1823523847
477.0,2.7053140096618353,4.723784010185528
478.0,0.2898550724637681,1.1155802326966362
479.0,0.9420289855072462,4.403341900175857
480.0,0.5797101449275363,2.2077812971144994
481.0,2.077294685990338,5.011317372875884
482.0,3.5990338164251203,6.028484577503219
483.0,6.0144927536231885,6.644501297397997
484.0,1.1111111111111112,3.6120849733091434
485.0,2.7053140096618353,6.017399915236091
486.0,2.270531400966183,5.5783895410907745
487.0,5.048309178743962,6.220951111610786
488.0,0.0,0.0
489.0,5.096618357487921,6.0420183070184255
490.0,1.7391304347826084,4.378046182453791
491.0,0.0,0.00025813447468751806
492.0,2.487922705314009,5.422822867642641
493.0,1.8357487922705311,4.907031260678785
494.0,5.797101449275361,6.577201556010601
495.0,3.743961352657004,5.092498659330492
496.0,0.5314009661835748,4.865025690687385
497.0,0.09661835748792269,0.009550975563438173
498.0,1.8357487922705311,4.310860329157808
499.0,2.077294685990338,4.885365255289538
500.0,1.5942028985507244,3.22227985621012
501.0,2.14975845410628,4.961744133235652
502.0,1.256038647342995,3.925237563760209
503.0,2.6328502415458934,4.377041164523448
504.0,2.14975845410628,5.294118451903758
505.0,2.439613526570048,6.027021717914704
506.0,0.0,0.0005162689493750361
507.0,4.516908212560386,8.295476505128942
508.0,1.7391304347826084,5.089138590219961
509.0,2.5603864734299515,6.018404211701433
510.0,3.743961352657004,5.308931396991745
511.0,1.8115942028985508,4.4112625017952585
512.0,0.0,0.0
